,year,IAM_region,powertrain,size,vintage_year,vintage_demand_vkm
401,2060,CAZ,BEV,Large,2046,2778
402,2060,CAZ,BEV,Large,2047,4215
403,2060,CAZ,BEV,Large,2048,5445
404,2060,CAZ,BEV,Large,2049,6476
405,2060,CAZ,BEV,Large,2050,7307
406,2060,CAZ,BEV,Large,2051,7714
407,2060,CAZ,BEV,Large,2052,8129
408,2060,CAZ,BEV,Large,2053,8382
409,2060,CAZ,BEV,Large,2054,8518
410,2060,CAZ,BEV,Large,2055,8590
411,2060,CAZ,BEV,Large,2056,8128
412,2060,CAZ,BEV,Large,2057,8105
413,2060,CAZ,BEV,Large,2058,8041
414,2060,CAZ,BEV,Large,2059,7987
771,2015,CAZ,FCEV,Large,1996,2
772,2015,CAZ,FCEV,Large,1997,1
773,2015,CAZ,FCEV,Large,1998,1
774,2015,CAZ,FCEV,Large,1999,1
775,2015,CAZ,FCEV,Large,2000,1
776,2015,CAZ,FCEV,Large,2001,2
777,2015,CAZ,FCEV,Large,2002,2
778,2015,CAZ,FCEV,Large,2003,2
779,2015,CAZ,FCEV,Large,2004,2
780,2015,CAZ,FCEV,Large,2005,2
781,2015,CAZ,FCEV,Large,2006,4
782,2015,CAZ,FCEV,Large,2007,4
783,2015,CAZ,FCEV,Large,2008,4
784,2015,CAZ,FCEV,Large,2009,6
785,2015,CAZ,FCEV,Large,2010,6
786,2015,CAZ,FCEV,Large,2011,6
787,2015,CAZ,FCEV,Large,2012,7
788,2015,CAZ,FCEV,Large,2013,8
789,2015,CAZ,FCEV,Large,2014,8
800,2020,CAZ,FCEV,Large,2006,1
801,2020,CAZ,FCEV,Large,2007,1
802,2020,CAZ,FCEV,Large,2008,1
803,2020,CAZ,FCEV,Large,2009,2
804,2020,CAZ,FCEV,Large,2010,2
805,2020,CAZ,FCEV,Large,2011,6
806,2020,CAZ,FCEV,Large,2012,6
807,2020,CAZ,FCEV,Large,2013,7
808,2020,CAZ,FCEV,Large,2014,8
809,2020,CAZ,FCEV,Large,2015,9
810,2020,CAZ,FCEV,Large,2016,8
811,2020,CAZ,FCEV,Large,2017,10
812,2020,CAZ,FCEV,Large,2018,11
813,2020,CAZ,FCEV,Large,2019,12
829,2025,CAZ,FCEV,Large,2011,2
830,2025,CAZ,FCEV,Large,2012,3
831,2025,CAZ,FCEV,Large,2013,5
832,2025,CAZ,FCEV,Large,2014,6
833,2025,CAZ,FCEV,Large,2015,8
834,2025,CAZ,FCEV,Large,2016,7
835,2025,CAZ,FCEV,Large,2017,9
836,2025,CAZ,FCEV,Large,2018,11
837,2025,CAZ,FCEV,Large,2019,12
838,2025,CAZ,FCEV,Large,2020,14
839,2025,CAZ,FCEV,Large,2021,28
840,2025,CAZ,FCEV,Large,2022,35
841,2025,CAZ,FCEV,Large,2023,42
842,2025,CAZ,FCEV,Large,2024,49
862,2030,CAZ,FCEV,Large,2015,1
863,2030,CAZ,FCEV,Large,2016,2
864,2030,CAZ,FCEV,Large,2017,5
865,2030,CAZ,FCEV,Large,2018,7
866,2030,CAZ,FCEV,Large,2019,9
867,2030,CAZ,FCEV,Large,2020,12
868,2030,CAZ,FCEV,Large,2021,25
869,2030,CAZ,FCEV,Large,2022,33
870,2030,CAZ,FCEV,Large,2023,40
871,2030,CAZ,FCEV,Large,2024,48
872,2030,CAZ,FCEV,Large,2025,56
873,2030,CAZ,FCEV,Large,2026,61
874,2030,CAZ,FCEV,Large,2027,60
875,2030,CAZ,FCEV,Large,2028,59
876,2030,CAZ,FCEV,Large,2029,58
901,2035,CAZ,FCEV,Large,2020,1
902,2035,CAZ,FCEV,Large,2021,9
903,2035,CAZ,FCEV,Large,2022,18
904,2035,CAZ,FCEV,Large,2023,27
905,2035,CAZ,FCEV,Large,2024,37
906,2035,CAZ,FCEV,Large,2025,47
907,2035,CAZ,FCEV,Large,2026,55
908,2035,CAZ,FCEV,Large,2027,57
909,2035,CAZ,FCEV,Large,2028,57
910,2035,CAZ,FCEV,Large,2029,57
911,2035,CAZ,FCEV,Large,2030,55
912,2035,CAZ,FCEV,Large,2031,45
913,2035,CAZ,FCEV,Large,2032,39
914,2035,CAZ,FCEV,Large,2033,34
915,2035,CAZ,FCEV,Large,2034,28
945,2040,CAZ,FCEV,Large,2025,7
946,2040,CAZ,FCEV,Large,2026,21
947,2040,CAZ,FCEV,Large,2027,31
948,2040,CAZ,FCEV,Large,2028,38
949,2040,CAZ,FCEV,Large,2029,44
950,2040,CAZ,FCEV,Large,2030,47
951,2040,CAZ,FCEV,Large,2031,40
952,2040,CAZ,FCEV,Large,2032,36
953,2040,CAZ,FCEV,Large,2033,33
954,2040,CAZ,FCEV,Large,2034,28
955,2040,CAZ,FCEV,Large,2035,22
956,2040,CAZ,FCEV,Large,2036,23
957,2040,CAZ,FCEV,Large,2037,23
958,2040,CAZ,FCEV,Large,2038,22
959,2040,CAZ,FCEV,Large,2039,21
994,2045,CAZ,FCEV,Large,2030,7
995,2045,CAZ,FCEV,Large,2031,15
996,2045,CAZ,FCEV,Large,2032,20
997,2045,CAZ,FCEV,Large,2033,22
998,2045,CAZ,FCEV,Large,2034,21
999,2045,CAZ,FCEV,Large,2035,19
1000,2045,CAZ,FCEV,Large,2036,20
1001,2045,CAZ,FCEV,Large,2037,21
1002,2045,CAZ,FCEV,Large,2038,21
1003,2045,CAZ,FCEV,Large,2039,21
1004,2045,CAZ,FCEV,Large,2040,20
1005,2045,CAZ,FCEV,Large,2041,21
1006,2045,CAZ,FCEV,Large,2042,21
1007,2045,CAZ,FCEV,Large,2043,20
1008,2045,CAZ,FCEV,Large,2044,19
1048,2050,CAZ,FCEV,Large,2035,2
1049,2050,CAZ,FCEV,Large,2036,8
1050,2050,CAZ,FCEV,Large,2037,12
1051,2050,CAZ,FCEV,Large,2038,14
1052,2050,CAZ,FCEV,Large,2039,16
1053,2050,CAZ,FCEV,Large,2040,17
1054,2050,CAZ,FCEV,Large,2041,19
1055,2050,CAZ,FCEV,Large,2042,19
1056,2050,CAZ,FCEV,Large,2043,19
1057,2050,CAZ,FCEV,Large,2044,19
1058,2050,CAZ,FCEV,Large,2045,19
1059,2050,CAZ,FCEV,Large,2046,19
1060,2050,CAZ,FCEV,Large,2047,19
1061,2050,CAZ,FCEV,Large,2048,19
1062,2050,CAZ,FCEV,Large,2049,19
1107,2055,CAZ,FCEV,Large,2040,2
1108,2055,CAZ,FCEV,Large,2041,7
1109,2055,CAZ,FCEV,Large,2042,10
1110,2055,CAZ,FCEV,Large,2043,13
1111,2055,CAZ,FCEV,Large,2044,15
1112,2055,CAZ,FCEV,Large,2045,16
1113,2055,CAZ,FCEV,Large,2046,17
1114,2055,CAZ,FCEV,Large,2047,17
1115,2055,CAZ,FCEV,Large,2048,18
1116,2055,CAZ,FCEV,Large,2049,19
1117,2055,CAZ,FCEV,Large,2050,19
1118,2055,CAZ,FCEV,Large,2051,19
1119,2055,CAZ,FCEV,Large,2052,19
1120,2055,CAZ,FCEV,Large,2053,19
1121,2055,CAZ,FCEV,Large,2054,19
1171,2060,CAZ,FCEV,Large,2045,2
1172,2060,CAZ,FCEV,Large,2046,6
1173,2060,CAZ,FCEV,Large,2047,9
1174,2060,CAZ,FCEV,Large,2048,12
1175,2060,CAZ,FCEV,Large,2049,14
1176,2060,CAZ,FCEV,Large,2050,16
1177,2060,CAZ,FCEV,Large,2051,17
1178,2060,CAZ,FCEV,Large,2052,18
1179,2060,CAZ,FCEV,Large,2053,18
1180,2060,CAZ,FCEV,Large,2054,19
1181,2060,CAZ,FCEV,Large,2055,19
1182,2060,CAZ,FCEV,Large,2056,18
1183,2060,CAZ,FCEV,Large,2057,17
1184,2060,CAZ,FCEV,Large,2058,17
1185,2060,CAZ,FCEV,Large,2059,17
1542,2015,CAZ,HEV-d,Large,1996,12
1543,2015,CAZ,HEV-d,Large,1997,6
1544,2015,CAZ,HEV-d,Large,1998,6
1545,2015,CAZ,HEV-d,Large,1999,6
1546,2015,CAZ,HEV-d,Large,2000,6
1547,2015,CAZ,HEV-d,Large,2001,12
1548,2015,CAZ,HEV-d,Large,2002,12
1549,2015,CAZ,HEV-d,Large,2003,12
1550,2015,CAZ,HEV-d,Large,2004,12
1551,2015,CAZ,HEV-d,Large,2005,12
1552,2015,CAZ,HEV-d,Large,2006,25
1553,2015,CAZ,HEV-d,Large,2007,25
1554,2015,CAZ,HEV-d,Large,2008,25
1555,2015,CAZ,HEV-d,Large,2009,38
1556,2015,CAZ,HEV-d,Large,2010,38
1557,2015,CAZ,HEV-d,Large,2011,48
1558,2015,CAZ,HEV-d,Large,2012,61
1559,2015,CAZ,HEV-d,Large,2013,74
1560,2015,CAZ,HEV-d,Large,2014,88
1561,2020,CAZ,HEV-d,Large,1996,5
1562,2020,CAZ,HEV-d,Large,1997,2
1563,2020,CAZ,HEV-d,Large,1998,2
1564,2020,CAZ,HEV-d,Large,1999,2
1565,2020,CAZ,HEV-d,Large,2000,2
1566,2020,CAZ,HEV-d,Large,2001,5
1567,2020,CAZ,HEV-d,Large,2002,5
1568,2020,CAZ,HEV-d,Large,2003,5
1569,2020,CAZ,HEV-d,Large,2004,5
1570,2020,CAZ,HEV-d,Large,2005,5
1571,2020,CAZ,HEV-d,Large,2006,10
1572,2020,CAZ,HEV-d,Large,2007,10
1573,2020,CAZ,HEV-d,Large,2008,10
1574,2020,CAZ,HEV-d,Large,2009,15
1575,2020,CAZ,HEV-d,Large,2010,15
1576,2020,CAZ,HEV-d,Large,2011,43
1577,2020,CAZ,HEV-d,Large,2012,58
1578,2020,CAZ,HEV-d,Large,2013,71
1579,2020,CAZ,HEV-d,Large,2014,87
1580,2020,CAZ,HEV-d,Large,2015,103
1581,2020,CAZ,HEV-d,Large,2016,124
1582,2020,CAZ,HEV-d,Large,2017,168
1583,2020,CAZ,HEV-d,Large,2018,217
1584,2020,CAZ,HEV-d,Large,2019,263
1600,2025,CAZ,HEV-d,Large,2011,16
1601,2025,CAZ,HEV-d,Large,2012,32
1602,2025,CAZ,HEV-d,Large,2013,48
1603,2025,CAZ,HEV-d,Large,2014,67
1604,2025,CAZ,HEV-d,Large,2015,87
1605,2025,CAZ,HEV-d,Large,2016,111
1606,2025,CAZ,HEV-d,Large,2017,158
1607,2025,CAZ,HEV-d,Large,2018,210
1608,2025,CAZ,HEV-d,Large,2019,259
1609,2025,CAZ,HEV-d,Large,2020,308
1610,2025,CAZ,HEV-d,Large,2021,684
1611,2025,CAZ,HEV-d,Large,2022,907
1612,2025,CAZ,HEV-d,Large,2023,1133
1613,2025,CAZ,HEV-d,Large,2024,1364
1633,2030,CAZ,HEV-d,Large,2015,13
1634,2030,CAZ,HEV-d,Large,2016,42
1635,2030,CAZ,HEV-d,Large,2017,87
1636,2030,CAZ,HEV-d,Large,2018,142
1637,2030,CAZ,HEV-d,Large,2019,200
1638,2030,CAZ,HEV-d,Large,2020,260
1639,2030,CAZ,HEV-d,Large,2021,615
1640,2030,CAZ,HEV-d,Large,2022,851
1641,2030,CAZ,HEV-d,Large,2023,1093
1642,2030,CAZ,HEV-d,Large,2024,1339
1643,2030,CAZ,HEV-d,Large,2025,1588
1644,2030,CAZ,HEV-d,Large,2026,1680
1645,2030,CAZ,HEV-d,Large,2027,1621
1646,2030,CAZ,HEV-d,Large,2028,1537
1647,2030,CAZ,HEV-d,Large,2029,1451
1672,2035,CAZ,HEV-d,Large,2020,39
1673,2035,CAZ,HEV-d,Large,2021,235
1674,2035,CAZ,HEV-d,Large,2022,470
1675,2035,CAZ,HEV-d,Large,2023,742
1676,2035,CAZ,HEV-d,Large,2024,1036
1677,2035,CAZ,HEV-d,Large,2025,1344
1678,2035,CAZ,HEV-d,Large,2026,1511
1679,2035,CAZ,HEV-d,Large,2027,1521
1680,2035,CAZ,HEV-d,Large,2028,1483
1681,2035,CAZ,HEV-d,Large,2029,1425
1682,2035,CAZ,HEV-d,Large,2030,1352
1683,2035,CAZ,HEV-d,Large,2031,1095
1684,2035,CAZ,HEV-d,Large,2032,942
1685,2035,CAZ,HEV-d,Large,2033,814
1686,2035,CAZ,HEV-d,Large,2034,680
1716,2040,CAZ,HEV-d,Large,2025,203
1717,2040,CAZ,HEV-d,Large,2026,579
1718,2040,CAZ,HEV-d,Large,2027,840
1719,2040,CAZ,HEV-d,Large,2028,1006
1720,2040,CAZ,HEV-d,Large,2029,1103
1721,2040,CAZ,HEV-d,Large,2030,1144
1722,2040,CAZ,HEV-d,Large,2031,985
1723,2040,CAZ,HEV-d,Large,2032,884
1724,2040,CAZ,HEV-d,Large,2033,785
1725,2040,CAZ,HEV-d,Large,2034,668
1726,2040,CAZ,HEV-d,Large,2035,531
1727,2040,CAZ,HEV-d,Large,2036,540
1728,2040,CAZ,HEV-d,Large,2037,547
1729,2040,CAZ,HEV-d,Large,2038,534
1730,2040,CAZ,HEV-d,Large,2039,521
1765,2045,CAZ,HEV-d,Large,2030,172
1766,2045,CAZ,HEV-d,Large,2031,377
1767,2045,CAZ,HEV-d,Large,2032,488
1768,2045,CAZ,HEV-d,Large,2033,533
1769,2045,CAZ,HEV-d,Large,2034,517
1770,2045,CAZ,HEV-d,Large,2035,449
1771,2045,CAZ,HEV-d,Large,2036,486
1772,2045,CAZ,HEV-d,Large,2037,513
1773,2045,CAZ,HEV-d,Large,2038,515
1774,2045,CAZ,HEV-d,Large,2039,511
1775,2045,CAZ,HEV-d,Large,2040,503
1776,2045,CAZ,HEV-d,Large,2041,518
1777,2045,CAZ,HEV-d,Large,2042,513
1778,2045,CAZ,HEV-d,Large,2043,503
1779,2045,CAZ,HEV-d,Large,2044,493
1819,2050,CAZ,HEV-d,Large,2035,67
1820,2050,CAZ,HEV-d,Large,2036,186
1821,2050,CAZ,HEV-d,Large,2037,283
1822,2050,CAZ,HEV-d,Large,2038,349
1823,2050,CAZ,HEV-d,Large,2039,396
1824,2050,CAZ,HEV-d,Large,2040,426
1825,2050,CAZ,HEV-d,Large,2041,466
1826,2050,CAZ,HEV-d,Large,2042,481
1827,2050,CAZ,HEV-d,Large,2043,485
1828,2050,CAZ,HEV-d,Large,2044,484
1829,2050,CAZ,HEV-d,Large,2045,480
1830,2050,CAZ,HEV-d,Large,2046,474
1831,2050,CAZ,HEV-d,Large,2047,476
1832,2050,CAZ,HEV-d,Large,2048,484
1833,2050,CAZ,HEV-d,Large,2049,492
1878,2055,CAZ,HEV-d,Large,2040,64
1879,2055,CAZ,HEV-d,Large,2041,178
1880,2055,CAZ,HEV-d,Large,2042,266
1881,2055,CAZ,HEV-d,Large,2043,329
1882,2055,CAZ,HEV-d,Large,2044,374
1883,2055,CAZ,HEV-d,Large,2045,406
1884,2055,CAZ,HEV-d,Large,2046,427
1885,2055,CAZ,HEV-d,Large,2047,447
1886,2055,CAZ,HEV-d,Large,2048,467
1887,2055,CAZ,HEV-d,Large,2049,483
1888,2055,CAZ,HEV-d,Large,2050,496
1889,2055,CAZ,HEV-d,Large,2051,492
1890,2055,CAZ,HEV-d,Large,2052,496
1891,2055,CAZ,HEV-d,Large,2053,497
1892,2055,CAZ,HEV-d,Large,2054,496
1942,2060,CAZ,HEV-d,Large,2045,61
1943,2060,CAZ,HEV-d,Large,2046,163
1944,2060,CAZ,HEV-d,Large,2047,247
1945,2060,CAZ,HEV-d,Large,2048,317
1946,2060,CAZ,HEV-d,Large,2049,374
1947,2060,CAZ,HEV-d,Large,2050,419
1948,2060,CAZ,HEV-d,Large,2051,442
1949,2060,CAZ,HEV-d,Large,2052,466
1950,2060,CAZ,HEV-d,Large,2053,480
1951,2060,CAZ,HEV-d,Large,2054,487
1952,2060,CAZ,HEV-d,Large,2055,491
1953,2060,CAZ,HEV-d,Large,2056,461
1954,2060,CAZ,HEV-d,Large,2057,457
1955,2060,CAZ,HEV-d,Large,2058,451
1956,2060,CAZ,HEV-d,Large,2059,445
2313,2015,CAZ,HEV-p,Large,1996,17
2314,2015,CAZ,HEV-p,Large,1997,8
2315,2015,CAZ,HEV-p,Large,1998,8
2316,2015,CAZ,HEV-p,Large,1999,8
2317,2015,CAZ,HEV-p,Large,2000,8
2318,2015,CAZ,HEV-p,Large,2001,17
2319,2015,CAZ,HEV-p,Large,2002,17
2320,2015,CAZ,HEV-p,Large,2003,17
2321,2015,CAZ,HEV-p,Large,2004,17
2322,2015,CAZ,HEV-p,Large,2005,17
2323,2015,CAZ,HEV-p,Large,2006,35
2324,2015,CAZ,HEV-p,Large,2007,35
2325,2015,CAZ,HEV-p,Large,2008,35
2326,2015,CAZ,HEV-p,Large,2009,52
2327,2015,CAZ,HEV-p,Large,2010,52
2328,2015,CAZ,HEV-p,Large,2011,66
2329,2015,CAZ,HEV-p,Large,2012,82
2330,2015,CAZ,HEV-p,Large,2013,98
2331,2015,CAZ,HEV-p,Large,2014,113
2332,2020,CAZ,HEV-p,Large,1996,7
2333,2020,CAZ,HEV-p,Large,1997,3
2334,2020,CAZ,HEV-p,Large,1998,3
2335,2020,CAZ,HEV-p,Large,1999,3
2336,2020,CAZ,HEV-p,Large,2000,3
2337,2020,CAZ,HEV-p,Large,2001,7
2338,2020,CAZ,HEV-p,Large,2002,7
2339,2020,CAZ,HEV-p,Large,2003,7
2340,2020,CAZ,HEV-p,Large,2004,7
2341,2020,CAZ,HEV-p,Large,2005,7
2342,2020,CAZ,HEV-p,Large,2006,14
2343,2020,CAZ,HEV-p,Large,2007,14
2344,2020,CAZ,HEV-p,Large,2008,14
2345,2020,CAZ,HEV-p,Large,2009,21
2346,2020,CAZ,HEV-p,Large,2010,21
2347,2020,CAZ,HEV-p,Large,2011,59
2348,2020,CAZ,HEV-p,Large,2012,76
2349,2020,CAZ,HEV-p,Large,2013,95
2350,2020,CAZ,HEV-p,Large,2014,111
2351,2020,CAZ,HEV-p,Large,2015,126
2352,2020,CAZ,HEV-p,Large,2016,145
2353,2020,CAZ,HEV-p,Large,2017,197
2354,2020,CAZ,HEV-p,Large,2018,245
2355,2020,CAZ,HEV-p,Large,2019,297
2371,2025,CAZ,HEV-p,Large,2011,22
2372,2025,CAZ,HEV-p,Large,2012,42
2373,2025,CAZ,HEV-p,Large,2013,64
2374,2025,CAZ,HEV-p,Large,2014,86
2375,2025,CAZ,HEV-p,Large,2015,106
2376,2025,CAZ,HEV-p,Large,2016,131
2377,2025,CAZ,HEV-p,Large,2017,185
2378,2025,CAZ,HEV-p,Large,2018,237
2379,2025,CAZ,HEV-p,Large,2019,292
2380,2025,CAZ,HEV-p,Large,2020,347
2381,2025,CAZ,HEV-p,Large,2021,771
2382,2025,CAZ,HEV-p,Large,2022,1023
2383,2025,CAZ,HEV-p,Large,2023,1278
2384,2025,CAZ,HEV-p,Large,2024,1538
2404,2030,CAZ,HEV-p,Large,2015,16
2405,2030,CAZ,HEV-p,Large,2016,50
2406,2030,CAZ,HEV-p,Large,2017,102
2407,2030,CAZ,HEV-p,Large,2018,160
2408,2030,CAZ,HEV-p,Large,2019,226
2409,2030,CAZ,HEV-p,Large,2020,294
2410,2030,CAZ,HEV-p,Large,2021,694
2411,2030,CAZ,HEV-p,Large,2022,959
2412,2030,CAZ,HEV-p,Large,2023,1233
2413,2030,CAZ,HEV-p,Large,2024,1510
2414,2030,CAZ,HEV-p,Large,2025,1791
2415,2030,CAZ,HEV-p,Large,2026,1894
2416,2030,CAZ,HEV-p,Large,2027,1828
2417,2030,CAZ,HEV-p,Large,2028,1734
2418,2030,CAZ,HEV-p,Large,2029,1636
2443,2035,CAZ,HEV-p,Large,2020,44
2444,2035,CAZ,HEV-p,Large,2021,266
2445,2035,CAZ,HEV-p,Large,2022,530
2446,2035,CAZ,HEV-p,Large,2023,836
2447,2035,CAZ,HEV-p,Large,2024,1169
2448,2035,CAZ,HEV-p,Large,2025,1515
2449,2035,CAZ,HEV-p,Large,2026,1704
2450,2035,CAZ,HEV-p,Large,2027,1715
2451,2035,CAZ,HEV-p,Large,2028,1673
2452,2035,CAZ,HEV-p,Large,2029,1607
2453,2035,CAZ,HEV-p,Large,2030,1525
2454,2035,CAZ,HEV-p,Large,2031,1235
2455,2035,CAZ,HEV-p,Large,2032,1062
2456,2035,CAZ,HEV-p,Large,2033,918
2457,2035,CAZ,HEV-p,Large,2034,767
2487,2040,CAZ,HEV-p,Large,2025,229
2488,2040,CAZ,HEV-p,Large,2026,653
2489,2040,CAZ,HEV-p,Large,2027,947
2490,2040,CAZ,HEV-p,Large,2028,1135
2491,2040,CAZ,HEV-p,Large,2029,1243
2492,2040,CAZ,HEV-p,Large,2030,1290
2493,2040,CAZ,HEV-p,Large,2031,1111
2494,2040,CAZ,HEV-p,Large,2032,997
2495,2040,CAZ,HEV-p,Large,2033,886
2496,2040,CAZ,HEV-p,Large,2034,753
2497,2040,CAZ,HEV-p,Large,2035,599
2498,2040,CAZ,HEV-p,Large,2036,609
2499,2040,CAZ,HEV-p,Large,2037,617
2500,2040,CAZ,HEV-p,Large,2038,602
2501,2040,CAZ,HEV-p,Large,2039,587
2536,2045,CAZ,HEV-p,Large,2030,195
2537,2045,CAZ,HEV-p,Large,2031,426
2538,2045,CAZ,HEV-p,Large,2032,550
2539,2045,CAZ,HEV-p,Large,2033,601
2540,2045,CAZ,HEV-p,Large,2034,583
2541,2045,CAZ,HEV-p,Large,2035,507
2542,2045,CAZ,HEV-p,Large,2036,548
2543,2045,CAZ,HEV-p,Large,2037,579
2544,2045,CAZ,HEV-p,Large,2038,581
2545,2045,CAZ,HEV-p,Large,2039,577
2546,2045,CAZ,HEV-p,Large,2040,568
2547,2045,CAZ,HEV-p,Large,2041,584
2548,2045,CAZ,HEV-p,Large,2042,579
2549,2045,CAZ,HEV-p,Large,2043,567
2550,2045,CAZ,HEV-p,Large,2044,556
2590,2050,CAZ,HEV-p,Large,2035,76
2591,2050,CAZ,HEV-p,Large,2036,210
2592,2050,CAZ,HEV-p,Large,2037,319
2593,2050,CAZ,HEV-p,Large,2038,394
2594,2050,CAZ,HEV-p,Large,2039,446
2595,2050,CAZ,HEV-p,Large,2040,480
2596,2050,CAZ,HEV-p,Large,2041,525
2597,2050,CAZ,HEV-p,Large,2042,543
2598,2050,CAZ,HEV-p,Large,2043,547
2599,2050,CAZ,HEV-p,Large,2044,545
2600,2050,CAZ,HEV-p,Large,2045,541
2601,2050,CAZ,HEV-p,Large,2046,535
2602,2050,CAZ,HEV-p,Large,2047,537
2603,2050,CAZ,HEV-p,Large,2048,546
2604,2050,CAZ,HEV-p,Large,2049,555
2649,2055,CAZ,HEV-p,Large,2040,72
2650,2055,CAZ,HEV-p,Large,2041,201
2651,2055,CAZ,HEV-p,Large,2042,300
2652,2055,CAZ,HEV-p,Large,2043,371
2653,2055,CAZ,HEV-p,Large,2044,422
2654,2055,CAZ,HEV-p,Large,2045,458
2655,2055,CAZ,HEV-p,Large,2046,481
2656,2055,CAZ,HEV-p,Large,2047,504
2657,2055,CAZ,HEV-p,Large,2048,526
2658,2055,CAZ,HEV-p,Large,2049,545
2659,2055,CAZ,HEV-p,Large,2050,559
2660,2055,CAZ,HEV-p,Large,2051,555
2661,2055,CAZ,HEV-p,Large,2052,560
2662,2055,CAZ,HEV-p,Large,2053,561
2663,2055,CAZ,HEV-p,Large,2054,559
2713,2060,CAZ,HEV-p,Large,2045,69
2714,2060,CAZ,HEV-p,Large,2046,184
2715,2060,CAZ,HEV-p,Large,2047,278
2716,2060,CAZ,HEV-p,Large,2048,357
2717,2060,CAZ,HEV-p,Large,2049,422
2718,2060,CAZ,HEV-p,Large,2050,473
2719,2060,CAZ,HEV-p,Large,2051,499
2720,2060,CAZ,HEV-p,Large,2052,525
2721,2060,CAZ,HEV-p,Large,2053,541
2722,2060,CAZ,HEV-p,Large,2054,549
2723,2060,CAZ,HEV-p,Large,2055,553
2724,2060,CAZ,HEV-p,Large,2056,520
2725,2060,CAZ,HEV-p,Large,2057,516
2726,2060,CAZ,HEV-p,Large,2058,509
2727,2060,CAZ,HEV-p,Large,2059,502
3084,2015,CAZ,ICEV-d,Large,1996,1173
3085,2015,CAZ,ICEV-d,Large,1997,586
3086,2015,CAZ,ICEV-d,Large,1998,586
3087,2015,CAZ,ICEV-d,Large,1999,586
3088,2015,CAZ,ICEV-d,Large,2000,586
3089,2015,CAZ,ICEV-d,Large,2001,1173
3090,2015,CAZ,ICEV-d,Large,2002,1173
3091,2015,CAZ,ICEV-d,Large,2003,1173
3092,2015,CAZ,ICEV-d,Large,2004,1173
3093,2015,CAZ,ICEV-d,Large,2005,1173
3094,2015,CAZ,ICEV-d,Large,2006,2347
3095,2015,CAZ,ICEV-d,Large,2007,2347
3096,2015,CAZ,ICEV-d,Large,2008,2347
3097,2015,CAZ,ICEV-d,Large,2009,3521
3098,2015,CAZ,ICEV-d,Large,2010,3521
3099,2015,CAZ,ICEV-d,Large,2011,3310
3100,2015,CAZ,ICEV-d,Large,2012,3388
3101,2015,CAZ,ICEV-d,Large,2013,3382
3102,2015,CAZ,ICEV-d,Large,2014,3452
3103,2020,CAZ,ICEV-d,Large,1996,474
3104,2020,CAZ,ICEV-d,Large,1997,237
3105,2020,CAZ,ICEV-d,Large,1998,237
3106,2020,CAZ,ICEV-d,Large,1999,237
3107,2020,CAZ,ICEV-d,Large,2000,237
3108,2020,CAZ,ICEV-d,Large,2001,474
3109,2020,CAZ,ICEV-d,Large,2002,474
3110,2020,CAZ,ICEV-d,Large,2003,474
3111,2020,CAZ,ICEV-d,Large,2004,474
3112,2020,CAZ,ICEV-d,Large,2005,474
3113,2020,CAZ,ICEV-d,Large,2006,949
3114,2020,CAZ,ICEV-d,Large,2007,949
3115,2020,CAZ,ICEV-d,Large,2008,949
3116,2020,CAZ,ICEV-d,Large,2009,1424
3117,2020,CAZ,ICEV-d,Large,2010,1424
3118,2020,CAZ,ICEV-d,Large,2011,2977
3119,2020,CAZ,ICEV-d,Large,2012,3179
3120,2020,CAZ,ICEV-d,Large,2013,3263
3121,2020,CAZ,ICEV-d,Large,2014,3390
3122,2020,CAZ,ICEV-d,Large,2015,3494
3123,2020,CAZ,ICEV-d,Large,2016,2681
3124,2020,CAZ,ICEV-d,Large,2017,2644
3125,2020,CAZ,ICEV-d,Large,2018,2661
3126,2020,CAZ,ICEV-d,Large,2019,2623
3127,2025,CAZ,ICEV-d,Large,1996,18
3128,2025,CAZ,ICEV-d,Large,1997,9
3129,2025,CAZ,ICEV-d,Large,1998,9
3130,2025,CAZ,ICEV-d,Large,1999,9
3131,2025,CAZ,ICEV-d,Large,2000,9
3132,2025,CAZ,ICEV-d,Large,2001,18
3133,2025,CAZ,ICEV-d,Large,2002,18
3134,2025,CAZ,ICEV-d,Large,2003,18
3135,2025,CAZ,ICEV-d,Large,2004,18
3136,2025,CAZ,ICEV-d,Large,2005,18
3137,2025,CAZ,ICEV-d,Large,2006,37
3138,2025,CAZ,ICEV-d,Large,2007,37
3139,2025,CAZ,ICEV-d,Large,2008,37
3140,2025,CAZ,ICEV-d,Large,2009,55
3141,2025,CAZ,ICEV-d,Large,2010,55
3142,2025,CAZ,ICEV-d,Large,2011,1141
3143,2025,CAZ,ICEV-d,Large,2012,1755
3144,2025,CAZ,ICEV-d,Large,2013,2213
3145,2025,CAZ,ICEV-d,Large,2014,2623
3146,2025,CAZ,ICEV-d,Large,2015,2956
3147,2025,CAZ,ICEV-d,Large,2016,2412
3148,2025,CAZ,ICEV-d,Large,2017,2480
3149,2025,CAZ,ICEV-d,Large,2018,2568
3150,2025,CAZ,ICEV-d,Large,2019,2576
3151,2025,CAZ,ICEV-d,Large,2020,2568
3152,2025,CAZ,ICEV-d,Large,2021,3503
3153,2025,CAZ,ICEV-d,Large,2022,3126
3154,2025,CAZ,ICEV-d,Large,2023,2743
3155,2025,CAZ,ICEV-d,Large,2024,2354
3175,2030,CAZ,ICEV-d,Large,2015,446
